code,name,type,manager,company
000972,新华万银策略灵活配置混合,混合型,崔建波,新华基金
000973,新华增盈回报债券,债券型,姚秋,新华基金
000974,安信消费医药股票,股票型,陈一峰,安信基金
000975,MSCI中国A股ETF联接,联接基金,张弘弢,华夏基金
000976,长城新兴产业混合,混合型,陈良栋,长城基金
000977,长城环保主题混合,混合型,何以广,长城基金
000978,景顺长城量化精选股票,股票型,黎海威,景顺长城基金
000979,景顺长城沪港深精选股票,股票型,鲍无可,景顺长城基金
000980,汇添富添富通货币B,货币型,蒋文玲,汇添富基金
000981,北信瑞丰现金添利A,货币型,辇大吉,北信瑞丰
000982,北信瑞丰现金添利B,货币型,辇大吉,北信瑞丰
000984,民生加银新收益债券A,债券型,杨林耘,民生加银基金
000985,嘉实逆向策略股票,股票型,郭东谋,嘉实基金
000986,太平灵活配置,混合型,独孤南薰,太平基金
000987,民生加银新收益债券C,债券型,杨林耘,民生加银基金
000988,嘉实全球互联网股票人民币,QDII,张丹华,嘉实基金
000989,嘉实全球互联网股票美元现汇,QDII,张丹华,嘉实基金
000990,嘉实全球互联网股票美元现钞,QDII,张丹华,嘉实基金
000991,工银战略转型股票,股票型,宋炳珅,工银瑞信基金
000992,广发对冲套利定期开放混合,混合型,魏军,广发基金
000993,华宝稳健回报混合,混合型,闫旭,华宝基金
000994,建信睿盈灵活配置混合A,混合型,许杰,建信基金
000995,建信睿盈灵活配置混合C,混合型,许杰,建信基金
000996,中银新动力股票,股票型,史彬,中银基金
000997,南方双元A,债券型,陶铄,南方基金
000998,南方双元C,债券型,陶铄,南方基金
001000,中欧明睿新起点混合,混合型,周晶,中欧基金
001001,华夏债券A/B,债券型,魏镇江,华夏基金
001003,华夏债券C,债券型,魏镇江,华夏基金
001004,新华稳健回报混合发起式,混合型,崔建波,新华基金
001005,中海合鑫混合,混合型,夏春晖,中海基金
001006,中信建投凤凰货币A,货币型,黄海浩,中信建投基金
001007,国联安鑫安灵活配置混合,混合型,王超伟,国联安基金
001008,工银国企改革股票,股票型,王君正,工银瑞信基金
001009,上投摩根安全战略股票,股票型,陈思郁,上投摩根基金
001010,易方达增金宝货币,货币型,梁莹,易方达基金
001011,华夏希望债券A,债券型,何家琪,华夏基金
001013,华夏希望债券C,债券型,何家琪,华夏基金
001014,中融融安混合,混合型,沈潼,中融基金
001015,华夏沪深300指数增强A,股票指数,宋洋,华夏基金
001016,华夏沪深300指数增强C,股票指数,宋洋,华夏基金
001017,泰达改革动力混合A,混合型,刘欣,泰达宏利基金
001018,易方达新经济混合,混合型,陈皓,易方达基金
001019,兴业年年利定开债,定开债券,丁进,兴业基金
001021,华夏亚债中国指数A,债券指数,柳万军,华夏基金
001023,华夏亚债中国指数C,债券指数,柳万军,华夏基金
001026,诺安理财宝货币C,货币型,谢志华,诺安基金
001027,前海开源中证大农业指数增强,股票指数,付海宁,前海开源基金
001028,华安物联网主题股票,股票型,翁启森,华安基金
001029,国投瑞银新动力混合,混合型,桑俊,国投瑞银基金
001030,天弘云端生活优选,混合型,肖志刚,天弘基金
001031,华夏安康优选债券A,债券型,柳万军,华夏基金
001033,华夏安康优选债券C,债券型,柳万军,华夏基金
001034,华富旺财保本混合,基金规模,华富基金,基金评级
001035,中银恒利半年定开债,定开债券,李建,中银基金
001036,嘉实企业变革股票,股票型,谢泽林,嘉实基金
001037,国投瑞银锐意改革混合,混合型,杨冬冬,国投瑞银基金
001039,嘉实先进制造股票,股票型,张淼,嘉实基金
001040,新华策略精选股票,股票型,赵强,新华基金
001041,南方理财60天债券E,理财型,夏晨曦,南方基金
001042,华夏领先股票,股票型,林峰,华夏基金
001043,工银美丽城镇股票,股票型,王君正,工银瑞信基金
001044,嘉实新消费股票,股票型,谭丽,嘉实基金
001045,华夏可转债增强债券A,债券型,魏镇江,华夏基金
001046,华夏可转债增强债券I,债券型,魏镇江,华夏基金
001047,光大国企改革股票,股票型,董伟炜,光大保德信基金
001048,富国新兴产业股票,股票型,魏伟,富国基金
001050,汇添富成长多因子量化策略股,股票型,吴振翔,汇添富基金
001051,华夏上证50ETF联接,联接基金,徐猛,华夏基金
001052,华夏中证500ETF联接,联接基金,荣膺,华夏基金
001053,南方创新经济,混合型,章晖,南方基金
001054,工银新金融股票,股票型,鄢耀,工银瑞信基金
001055,博时产业债纯债债券A,债券型,黄海峰,博时基金
001056,北信瑞丰健康生活主题灵活配,混合型,高峰,北信瑞丰
001057,华夏理财30天债券A,理财型,周飞,华夏基金
001058,华夏理财30天债券B,理财型,周飞,华夏基金
001059,中金绝对收益,混合型,魏孛,中金基金
001060,前海开源高端装备制造混合,混合型,薛小波,前海开源基金
001061,华夏海外收益债券A,QDII,祝灿,华夏基金
001063,华夏海外收益债券C,QDII,祝灿,华夏基金
001064,广发环保指数A,股票指数,刘杰,广发基金
001065,华夏海外收益债券现汇,QDII,祝灿,华夏基金
001066,华夏海外收益债券现钞,QDII,祝灿,华夏基金
001067,鹏华弘盛混合A,混合型,刘太阳,鹏华基金
001068,华融新锐灵活配置混合,混合型,范贵龙,华融证券
001069,华泰柏瑞消费成长混合,混合型,方纬,华泰柏瑞基金
001070,建信信息产业股票,股票型,邵卓,建信基金
001071,华安媒体互联网混合,混合型,胡宜斌,华安基金
001072,华安智能装备主题股票,股票型,李欣,华安基金
001073,华泰柏瑞量化绝对收益混合,混合型,田汉卿,华泰柏瑞基金
001074,华泰柏瑞量化驱动混合,混合型,田汉卿,华泰柏瑞基金
001075,宝盈转型动力混合,混合型,盖俊龙,宝盈基金
001076,易方达改革红利混合,混合型,郭杰,易方达基金
001077,华夏现金宝货币A,货币型,周飞,华夏基金
001078,华夏现金宝货币B,货币型,周飞,华夏基金
001086,华富恒利债券A,债券型,张惠,华富基金
001087,华富恒利债券C,债券型,张惠,华富基金
001088,华宝国策导向混合,混合型,刘自强,华宝基金
001092,广发生物科技指数(QDII,QDII-指数,李耀柱,广发基金
001093,广发生物科技指数美元,QDII-指数,李耀柱,广发基金
001094,国投瑞银添利宝货币A,货币型,颜文浩,国投瑞银基金
001095,国投瑞银添利宝货币B,货币型,颜文浩,国投瑞银基金
001096,国寿安保聚宝盆货币,货币型,桑迎,国寿安保基金
001097,华泰柏瑞积极优选股票,股票型,方伦煜,华泰柏瑞基金
001101,银华惠添益货币,货币型,洪利平,银华基金
001102,前海开源国家比较优势混合,混合型,曲扬,前海开源基金
001103,前海开源工业革命4.0混合,混合型,薛小波,前海开源基金
001104,华安新丝路主题股票,股票型,杨鑫鑫,华安基金
001105,信达澳银转型创新股票,股票型,冯士祯,信达澳银基金
001106,华商健康生活混合,混合型,蔡建军,华商基金
001110,中欧瑾泉灵活配置混合A,混合型,孙甜,中欧基金
001111,中欧瑾泉灵活配置混合C,混合型,孙甜,中欧基金
001112,东方红中国优势混合,混合型,王延飞,上海东方证券资产管理
001113,南方大数据100A,股票指数,雷俊,南方基金
001115,广发聚安混合A,混合型,谭昌杰,广发基金
001116,广发聚安混合C,混合型,谭昌杰,广发基金
001117,中欧精选定期开放混合A,混合型,周蔚文,中欧基金
001118,华宝事件驱动混合,混合型,徐林明,华宝基金
001119,国投瑞银新回报混合,混合型,桑俊,国投瑞银基金
001120,东方睿鑫热点挖掘混合A,混合型,薛子徵,东方基金
001121,东方睿鑫热点挖掘混合C,混合型,薛子徵,东方基金
